Unnamed: 0,x,y,frame,label,DBSCAN,HDBSCAN
14447,-32324.696671093698,31696.181516847515,146.0,-1,4,5
14448,-9488.19127204037,34399.68316087934,240.0,-1,-1,10
14449,-14788.023822260544,-26642.623639943937,157.0,-1,-1,-1
14450,-31723.60320111932,13615.562899272967,39.0,-1,-1,-1
14451,-28492.5850749844,38130.02364239677,157.0,-1,-1,-1
14452,-15778.699963125691,-34816.38267013094,259.0,-1,-1,-1
14453,8721.788969417605,-14435.11725428894,232.0,-1,-1,-1
14454,-20407.80251953856,27698.942640141657,409.0,-1,26,-1
14455,-32022.668505212827,13999.245088147138,162.0,-1,-1,-1
14456,22670.40177588215,24552.9604023614,10.0,-1,-1,17
14457,8402.55031140532,13273.231082513732,74.0,-1,-1,-1
14458,-11166.05773932186,-11207.848180010737,180.0,-1,-1,-1
14459,34813.34320995517,6589.908106645933,259.0,-1,-1,-1
14460,29524.068780567017,29232.45922457942,492.0,-1,-1,17
14461,-24799.107050841143,-6464.437327597654,0.0,-1,-1,-1
14462,-12468.280527243209,22988.4666257957,266.0,-1,-1,-1
14463,35746.37341963142,16552.753245682783,356.0,-1,-1,-1
14464,10376.526619864548,36523.637005828015,114.0,-1,-1,-1
14465,-10037.707702841337,915.4566714052708,113.0,-1,-1,-1
14466,-14541.729645200485,32363.34659906612,314.0,-1,-1,-1
14467,4267.497981724053,10267.427353852428,363.0,-1,-1,-1
14468,4241.6490976124405,-39464.57108187021,300.0,-1,-1,-1
14469,25653.951557405628,37281.71620132256,413.0,-1,-1,-1
14470,16509.72784579306,4096.895289762819,157.0,-1,-1,-1
14471,6643.993042754781,13202.72083342846,81.0,-1,-1,-1
14472,-38975.565414206576,-9809.720049993266,263.0,-1,-1,-1
14473,18682.7834200446,6408.485487100661,7.0,-1,-1,-1
14474,706.475549046314,-38605.90794620027,446.0,-1,-1,-1
14475,-27242.920855939632,-19533.08964044492,21.0,-1,-1,-1
14476,-19466.817569842777,18921.25004398273,464.0,-1,-1,-1
14477,-7018.881023854177,8894.008783407437,259.0,-1,-1,-1
14478,35679.40599183484,-4103.726805561972,79.0,-1,-1,-1
14479,24715.05938309393,-28024.94689856939,221.0,-1,11,8
14480,-19783.24697355327,-6262.20854883382,159.0,-1,-1,-1
14481,27201.91233746313,6844.83603322725,359.0,-1,-1,-1
14482,1953.3548828635976,-18367.437377001395,159.0,-1,-1,-1
14483,-9822.685501308602,-3837.665217456226,413.0,-1,-1,18
14484,26726.92602805348,34614.12059509894,165.0,-1,-1,17
14485,-38822.04254838904,19006.89944183152,483.0,-1,-1,-1
14486,17873.773975791155,-4615.592134483828,204.0,-1,22,2
14487,-15372.132272873663,-33564.73027911716,282.0,-1,-1,1
14488,35720.34641073356,25507.72664809236,285.0,-1,-1,-1
14489,10886.155036504184,2466.527418911137,109.0,-1,-1,-1
14490,-26930.84629093702,28787.249262001773,66.0,-1,-1,-1
14491,8511.54067254172,25495.12286637208,40.0,-1,-1,-1
14492,-3719.404896866363,-7739.567382069337,303.0,-1,-1,-1
14493,9938.959331857135,14994.830838880524,189.0,-1,2,17
14494,31869.568875067125,6297.723493047277,162.0,-1,-1,-1
14495,-6542.644772812964,-261.68368102720706,283.0,-1,-1,18
14496,30747.211884374643,33477.83315090413,204.0,-1,-1,17
14497,-31707.13414926565,-1230.2802249791275,351.0,-1,-1,14
14498,-12647.55228057407,28330.28793266033,430.0,-1,-1,11
14499,17465.56707188159,14609.055239090056,395.0,-1,-1,-1
14500,23234.987033985875,2130.9176984299484,177.0,-1,-1,-1
14501,-13128.609600183669,-28886.41559877416,135.0,-1,-1,1
14502,-8997.15742058697,-36676.46822784911,32.0,-1,6,0
14503,-39703.65682327216,-6422.791334281035,220.0,-1,0,21
14504,-4054.562396714944,39777.82051443333,264.0,-1,-1,-1
14505,-39658.22689755944,-30584.5875612376,460.0,-1,-1,-1
14506,-16686.52671713885,20977.78059474175,221.0,-1,-1,-1
14507,90.28005802953705,-5418.516935979184,118.0,-1,-1,-1
14508,-39712.791687299694,-9311.05113477856,498.0,-1,-1,-1
14509,-13453.441676150807,1363.3886056337287,35.0,-1,-1,-1
14510,22999.01453438736,38519.896997617456,20.0,-1,-1,-1
14511,-23992.161734992336,-12818.949808177214,34.0,-1,-1,-1
14512,33308.65535172513,35378.197292190336,44.0,-1,-1,-1
14513,-14824.71263414892,-36136.81926451932,231.0,-1,-1,-1
14514,12644.32518454078,25870.52683434909,465.0,-1,20,17
14515,-22838.783261640318,13346.494325083382,243.0,-1,-1,-1
14516,6704.895247875327,-9766.233385379925,81.0,-1,-1,-1
14517,21139.709200123427,-20601.05402082882,208.0,-1,-1,8
14518,-13378.240637220651,-36839.17715461913,57.0,-1,-1,0
14519,37799.43529425835,37309.720435345866,460.0,-1,-1,-1
14520,5968.979709008745,-15216.375786145574,174.0,-1,-1,-1
14521,35756.9314564884,-8764.983441434655,53.0,-1,-1,-1
14522,-14395.251476641311,-8927.865629561362,330.0,-1,-1,-1
14523,39272.02975623221,-30042.70753745283,282.0,-1,-1,-1
14524,-1809.190254613248,26102.51808479456,430.0,-1,-1,-1
14525,-9226.774851632432,3421.583073003392,23.0,-1,-1,-1
14526,-27638.233445784277,24400.035858908537,332.0,-1,-1,-1
14527,9732.066513364924,-15540.357738124489,391.0,-1,-1,-1
14528,28589.07752148232,28664.91775914773,103.0,-1,-1,17
14529,-1675.262255012538,23090.41899149424,495.0,-1,-1,-1
14530,-25444.800700628766,16724.428306828187,151.0,-1,-1,-1
14531,3881.792937806575,26702.55422984359,16.0,-1,-1,-1
14532,-14765.463759064962,-39407.43618896243,465.0,-1,-1,-1
14533,-34456.26850360092,32146.11020580021,144.0,-1,-1,5
14534,-25291.55994439706,-2268.8996156793364,485.0,-1,-1,-1
14535,26894.123017762293,37787.6779017143,381.0,-1,-1,-1
14536,14810.038534572028,2462.545723923031,399.0,-1,-1,-1
14537,4906.203965851302,36947.4718441061,73.0,-1,-1,13
14538,-26889.735164117454,30877.02738364685,252.0,-1,-1,-1
14539,19716.14210275666,948.5892277088204,67.0,-1,-1,-1
14540,12572.841610540912,-27701.01817075651,160.0,-1,11,8
14541,35359.06107707236,-19909.94995844289,85.0,-1,-1,-1
14542,14245.16400070468,-28981.851155553377,460.0,-1,-1,8
14543,-37212.802687168,22744.74541858721,389.0,-1,-1,5
14544,10023.253785647226,-5928.062025476902,364.0,-1,-1,-1
14545,3744.973788769967,-15502.568909053018,364.0,-1,-1,-1
14546,-26396.30019790956,-11252.499810995883,51.0,-1,-1,-1
14547,-33144.37503202474,-10283.643064026195,123.0,-1,-1,20
14548,-30716.6663194941,19330.021105989166,450.0,-1,-1,-1
14549,-17933.482906798657,18748.043321602367,154.0,-1,-1,-1
14550,19878.113004300045,7267.996662343678,383.0,-1,-1,6
14551,-15188.991683589422,-36627.34006215436,61.0,-1,-1,-1
14552,-7276.508422022915,-30547.142024186414,415.0,-1,-1,-1
14553,10401.505428324255,-27365.914961328,327.0,-1,11,8
14554,-29218.9110175596,14883.74234874396,35.0,-1,-1,-1
14555,-17411.211126545742,-25528.473996883447,265.0,-1,-1,-1
14556,-2479.4972369161987,14423.009790846336,158.0,-1,-1,-1
14557,-23043.16431120327,-29470.51973740024,373.0,-1,17,15
14558,28231.86585142308,-23146.886736733777,313.0,-1,-1,7
14559,-7983.850789325465,9864.18087162936,181.0,-1,-1,-1
14560,3059.7194032817133,-19424.891459953767,191.0,-1,-1,-1
14561,-7978.975492097779,1503.8634076947856,269.0,-1,-1,18
14562,-7889.544523908193,5051.05476204821,357.0,-1,-1,-1
14563,-27597.07985435233,4109.686380372739,417.0,-1,-1,-1
14564,-35203.709338034176,33558.7775155548,158.0,-1,-1,-1
14565,-5264.638164501535,-19721.203033574664,124.0,-1,-1,-1
14566,25406.914151713117,-10553.648417187658,163.0,-1,-1,-1
14567,3117.911602131506,-8949.591897699822,220.0,-1,-1,-1
14568,34232.96067711321,-11222.94989094997,413.0,-1,-1,-1
14569,37798.79315832129,-2746.838387099662,143.0,-1,-1,-1
14570,-12893.377787367255,8801.652223112105,69.0,-1,-1,-1
14571,-36625.83412180794,-5806.151446576783,234.0,-1,-1,-1
14572,32569.438642494555,5501.960583260079,104.0,-1,-1,-1
14573,-24149.711212410097,33634.78350942703,436.0,-1,-1,-1
14574,28152.381886726667,-24035.773255541037,13.0,-1,-1,-1
14575,-3215.664002935402,28192.741183312653,313.0,-1,-1,-1
14576,-5751.330183123595,6344.401298565608,153.0,-1,-1,-1
14577,-10991.2334636922,-12888.361296063596,188.0,-1,-1,18
14578,-12091.224780359144,25420.64104242697,224.0,-1,-1,-1
14579,25138.599042905546,-23143.79476367705,272.0,-1,-1,-1
14580,11206.349524655066,33063.794814648776,283.0,-1,-1,-1
14581,35560.91088525276,39617.20494830502,201.0,-1,-1,-1
14582,-16580.373964317136,31642.82931042105,181.0,-1,-1,-1
14583,-22161.502658277503,-12205.209092506417,449.0,-1,-1,-1
14584,-19877.86215487977,6966.971413613996,84.0,-1,-1,16
14585,-18000.885867633326,5133.834965298243,444.0,-1,-1,-1
14586,5927.4317864680415,2719.185552567528,410.0,-1,-1,-1
14587,38618.19060191425,16145.745659395274,308.0,-1,-1,-1
14588,5974.999980253408,26204.06431196064,30.0,-1,-1,-1
14589,-12296.263143563903,-39012.11747691228,447.0,-1,-1,-1
14590,-9006.584925344185,-707.6224181642829,192.0,-1,-1,18
14591,7942.930861351509,-26977.254485295285,396.0,-1,11,8
14592,30900.78682245465,-26090.92206775708,138.0,-1,-1,7
14593,23140.99209055108,-15948.986150030934,448.0,-1,-1,-1
14594,-30098.96957379164,-4533.559786936123,254.0,-1,-1,-1
14595,37157.50599573371,-25126.588340007165,217.0,-1,-1,-1
14596,35787.96758499464,-15238.951873162208,156.0,-1,-1,7
14597,24784.427602817283,1917.020869150183,370.0,-1,-1,-1
14598,3826.1683504098255,-24430.173122806424,192.0,-1,-1,-1
14599,-19354.76259540951,23244.42927498741,497.0,-1,-1,-1
14600,-35970.24965532205,39337.13217469757,410.0,-1,-1,-1
14601,-38434.95331054231,-6159.526538724291,189.0,-1,0,21
14602,-8793.867407471836,33657.632197566534,63.0,-1,-1,10
14603,-29720.25313535173,39896.96664587506,111.0,-1,-1,-1
14604,-34877.084078942404,-36400.30817368962,69.0,-1,-1,-1
14605,21658.49603941796,28237.53424009333,47.0,-1,-1,17
14606,-9937.106096636388,-28415.14544084533,25.0,-1,-1,-1
14607,3230.337679642762,17568.707290503706,233.0,-1,-1,-1
14608,-28078.77646117481,35519.84858887593,421.0,-1,-1,-1
14609,30631.69302006786,-17431.91237028537,259.0,-1,-1,7
14610,-21178.02082712089,1101.2041933079454,207.0,-1,-1,-1
14611,-24261.1286048822,15604.22374672864,223.0,-1,-1,-1
14612,16573.03430306189,-4103.610160499688,413.0,-1,-1,-1
14613,-16665.232414668808,25572.407539150707,150.0,-1,-1,11
14614,-20800.18687697436,-30207.05175295954,237.0,-1,-1,15
14615,19572.30383005368,15628.45468706161,180.0,-1,-1,-1
14616,-24762.01748284605,-38572.69400354858,401.0,-1,-1,-1
14617,36791.55973974141,-2662.9193827216222,162.0,-1,-1,-1
14618,16492.47311751517,20351.06616454022,496.0,-1,-1,-1
14619,27584.153326733183,-12366.37242152301,117.0,-1,-1,-1
14620,30865.69145557568,28214.242725720847,104.0,-1,-1,17
14621,5139.972642872657,-21915.179025053647,90.0,-1,-1,8
14622,3162.375512965773,-5543.795021931597,227.0,-1,-1,-1
14623,-32498.56066579036,13663.314726834797,294.0,-1,-1,-1
14624,-14967.3949023717,-15249.750459345356,163.0,-1,7,23
14625,-2388.464329063798,-35448.50282416934,110.0,-1,-1,-1
14626,-6989.342174147998,-25885.594874783048,438.0,-1,-1,-1
14627,-27551.489814128923,38131.1527465174,63.0,-1,-1,-1
14628,10079.817063643102,31536.046752492737,475.0,-1,-1,-1
14629,38813.794659620864,-33854.06859872437,486.0,-1,-1,-1
14630,-36396.46919118527,39735.4262867104,375.0,-1,-1,-1
14631,-31101.39357932845,-26608.23681777523,329.0,-1,-1,-1
14632,-28276.355296587117,24273.26827100893,25.0,-1,-1,-1
14633,16125.582804511769,-23815.125698282456,444.0,-1,-1,8
14634,36328.62284944835,-7853.459030738926,334.0,-1,-1,-1
14635,34001.711692497964,3515.5499702438246,460.0,-1,-1,-1
14636,-10390.193268188415,-36275.36480332619,81.0,-1,-1,0
14637,-990.9819562081902,5269.898477010785,188.0,-1,-1,-1
14638,-21229.0827634872,-3235.796010562095,343.0,-1,-1,-1
14639,-20805.012180898397,-16496.470600296114,90.0,-1,-1,-1
14640,-35311.06114840633,-39448.87750124589,423.0,-1,-1,-1
14641,5689.396912291428,-3194.513027875786,406.0,-1,-1,-1
14642,2910.8409296457103,-11216.337654499835,115.0,-1,-1,-1
14643,31596.904082786303,-801.6090027870814,153.0,-1,10,3
14644,677.773908225543,-18130.864464786064,490.0,-1,-1,-1
14645,-1003.8964660593848,-36521.976758116165,291.0,-1,-1,0
14646,7066.182872203484,39720.80684662504,13.0,-1,-1,-1
14647,-5312.988918942152,-30273.54691266349,481.0,-1,-1,-1
14648,-8249.64668959489,13481.372270454362,239.0,-1,-1,-1
14649,-5684.918866254397,28884.332358362168,431.0,-1,-1,-1
14650,26260.35630256195,-6995.654957110157,476.0,-1,-1,3
14651,30657.57055792997,-25183.56870282782,28.0,-1,-1,-1
14652,18853.680583662484,36105.1596791637,461.0,-1,-1,-1
14653,-33374.496923728686,-12328.575600695369,375.0,-1,15,20
14654,2577.334518411968,38435.86219474203,90.0,-1,-1,-1
14655,32824.2375951545,-22442.77870926519,456.0,-1,-1,-1
14656,-9754.307946096773,-1485.505375012981,124.0,-1,-1,-1
14657,-39666.33948578796,-34994.30109320307,400.0,-1,-1,-1
14658,8779.429012754117,-11854.65320012442,209.0,-1,-1,-1
14659,35541.223454439736,-37160.89605234638,35.0,-1,-1,-1
14660,-30923.292723502,-14561.123610964749,451.0,-1,-1,-1
14661,-7638.939849304887,4239.863311378729,269.0,-1,-1,-1
14662,-32463.96437762745,-7309.552242869453,457.0,-1,-1,-1
14663,-16830.009537832513,-18640.65031698364,203.0,-1,-1,-1
14664,-19717.54114234148,-2720.2235815512104,458.0,-1,-1,-1
14665,-23692.93747618218,-12454.200950160905,376.0,-1,-1,-1
14666,38141.81843933911,-25485.68058718309,97.0,-1,-1,-1
14667,39196.93371830664,-30215.80464028641,336.0,-1,-1,-1
14668,13982.70042012637,-38447.50175165325,389.0,-1,-1,-1
14669,-12163.99054149897,-36523.50291069016,102.0,-1,-1,-1
14670,26052.89791794034,34152.499805315936,464.0,-1,-1,17
14671,-14627.64212255858,5872.067848916871,205.0,-1,-1,-1
14672,5540.910104101757,-8005.124113328125,173.0,-1,-1,-1
14673,-18066.683022096666,-1142.1019843860922,194.0,-1,-1,-1
14674,39651.31336990262,-35885.34294171844,497.0,-1,-1,-1
14675,34874.10721203797,37684.50152116644,65.0,-1,-1,-1
14676,-26285.93896156585,11338.191090118664,405.0,-1,-1,-1
14677,18511.809658592785,18374.95872817313,173.0,-1,-1,-1
14678,37468.65395962815,9856.281417479098,398.0,-1,-1,-1
14679,-13512.66551466953,6941.626712658654,178.0,-1,-1,-1
14680,8320.947684031533,-1464.2694366956566,185.0,-1,-1,-1
14681,-8210.35236198398,35277.81329866867,290.0,-1,-1,-1
14682,27995.31316637306,11128.505299469332,330.0,-1,-1,9
14683,30018.005899299504,26595.613356895818,128.0,-1,-1,17
14684,-39804.111150901845,6378.093995367664,298.0,-1,-1,-1
14685,14307.718039601066,-33029.6479231748,214.0,-1,-1,-1
14686,-34813.06883178794,3283.3142994008376,182.0,-1,-1,-1
14687,16024.372174541058,32906.62188499438,62.0,-1,-1,-1
14688,16796.5712048583,35144.259778864725,233.0,-1,-1,-1
14689,-34501.542851330385,-12351.992673263438,137.0,-1,-1,20
14690,11287.433255244716,12321.971081323536,251.0,-1,-1,17
14691,33551.474163662424,-3222.2124189814203,340.0,-1,10,3
14692,7780.93204088413,-27264.501741878383,448.0,-1,11,8
14693,-10748.17634557869,20369.35407100834,109.0,-1,-1,-1
14694,-36619.52189529453,35206.738217225546,161.0,-1,-1,-1
14695,-30622.484101162445,23800.0346599546,239.0,-1,-1,5
14696,-24059.205889547982,-8830.93639526697,410.0,-1,-1,-1
14697,-35605.28833583851,32361.26795389774,253.0,-1,-1,5
14698,28925.114831339462,-32890.16396505143,259.0,-1,-1,-1
14699,-8107.873612042011,-38980.59516030157,313.0,-1,-1,0
14700,-25230.68494376189,-26949.21872565771,156.0,-1,-1,15
14701,-10687.697442142206,38589.136888105815,99.0,-1,-1,-1
14702,-37231.836137092505,-17652.67254701622,430.0,-1,-1,-1
14703,22549.3678130853,10781.772171692835,21.0,-1,-1,-1
14704,38692.450984401294,9832.094232905722,75.0,-1,-1,-1
14705,17752.95959910893,-6159.793292956456,245.0,-1,22,2
14706,-4241.612930233248,-3796.284468146805,333.0,-1,8,18
14707,18473.19148357361,-5531.106808342702,30.0,-1,22,2
14708,35935.66191369403,28076.78160019864,41.0,-1,-1,-1
14709,-22414.43580408784,38723.99672217666,32.0,-1,-1,-1
14710,-14072.7612423571,-23142.01758758016,477.0,-1,-1,-1
14711,-8134.498549688702,-30234.94965494112,134.0,-1,-1,-1
14712,-13320.40940808093,-38692.04875019654,83.0,-1,-1,0
14713,-5781.764147633061,24899.953826832578,293.0,-1,-1,-1
14714,19050.81491300445,-22625.17363655245,392.0,-1,-1,-1
14715,7426.203038890904,-34818.005837482626,436.0,-1,-1,-1
14716,-35027.83164700176,10540.16034780383,486.0,-1,-1,-1
14717,-18479.226939331656,19286.080910217694,381.0,-1,-1,-1
14718,36398.996001030086,-29509.579743827388,90.0,-1,-1,-1
14719,-237.2633780562246,-30260.613214411947,133.0,-1,-1,-1
14720,24342.85742072617,-18442.44876449767,320.0,-1,-1,-1
14721,31925.199534573418,4948.971569249297,23.0,-1,-1,-1
14722,-11644.114440922192,-35934.97814051314,108.0,-1,-1,0
14723,-28452.49258032604,4417.003572841306,135.0,-1,-1,-1
14724,-17757.32064302341,1467.1466938839294,181.0,-1,-1,-1
14725,30624.36765589857,39235.8827223158,478.0,-1,-1,-1
14726,33065.89571246883,1178.720019629036,498.0,-1,-1,-1
14727,-16022.68375989695,-4793.046530572858,447.0,-1,5,22
14728,-10669.952338968214,12798.627165270344,186.0,-1,-1,-1
14729,10461.097819849048,-34360.38571162571,294.0,-1,-1,-1
14730,24537.314931512017,-33926.63022955324,60.0,-1,-1,-1
14731,-8371.694292160966,36583.4358718068,49.0,-1,-1,-1
14732,13128.233674402683,-33082.76513411628,390.0,-1,-1,-1
14733,6948.472577406457,7646.853967119299,261.0,-1,-1,-1
14734,9045.80220602556,-19768.70093399567,222.0,-1,-1,8
14735,-38036.398306667565,-13222.353916392232,223.0,-1,0,21
14736,26551.29560825533,22564.855570421016,131.0,-1,1,17
14737,-22741.152126548528,-21629.52550263112,226.0,-1,18,19
14738,24160.248462998272,176.38651571263472,357.0,-1,-1,-1
14739,-10271.990248088638,11329.669682697706,355.0,-1,-1,-1
14740,-2499.8762583995995,-5083.343292742036,102.0,-1,-1,18
14741,-3850.844164418151,-22238.606755410827,73.0,-1,-1,-1
14742,2087.09837654655,3797.092153996193,493.0,-1,-1,-1
14743,12131.065603692288,12173.586299859931,207.0,-1,-1,17
14744,-27785.458569263043,30825.251543059,92.0,-1,-1,5
14745,-11725.11733361216,-18426.21626135036,385.0,-1,-1,-1
14746,-36282.82638859122,-6055.943294706558,336.0,-1,-1,21
14747,21845.80533207433,-31449.32317525684,315.0,-1,-1,-1
14748,-35247.125773149695,4225.563786800449,236.0,-1,-1,-1
14749,-29825.639023506137,39577.23366669437,212.0,-1,-1,-1
14750,-35919.02850674518,29541.780799637883,283.0,-1,-1,5
14751,-19061.54445348724,-35073.373539745866,119.0,-1,-1,-1
14752,10594.897323326511,29604.58422567963,395.0,-1,-1,-1
14753,-16330.796951245822,13155.834248290674,438.0,-1,-1,16
14754,23146.33721756046,-34665.61962816399,85.0,-1,-1,-1
14755,-11123.584400176083,-16723.277598218374,430.0,-1,-1,-1
14756,-31504.327740009783,-15528.591397096658,211.0,-1,-1,-1
14757,-12988.231375710278,33804.48578278028,227.0,-1,-1,10
14758,-25077.969711118538,-10627.47727972038,415.0,-1,-1,-1
14759,17256.90692141332,-7156.559861649912,395.0,-1,22,2
14760,-24891.173009675986,-124.96237328297866,328.0,-1,-1,-1
14761,-19023.551100701432,-14527.846300750422,160.0,-1,-1,-1
14762,19874.30325691453,-3002.7822960573903,29.0,-1,-1,-1
14763,20060.39843932021,31104.627452117784,466.0,-1,-1,17
14764,-35997.99663696634,-778.387176298078,417.0,-1,-1,-1
14765,-29102.194171353392,-7645.430199984978,319.0,-1,-1,-1
14766,10568.099843961269,22788.085904778323,313.0,-1,2,17
14767,22395.497920722977,-10003.13843897506,10.0,-1,-1,-1
14768,-34776.251128842305,-623.8341674973562,230.0,-1,-1,-1
14769,35291.51225554301,-10780.882517151513,25.0,-1,-1,-1
14770,-28352.662050112827,-9270.49271937407,345.0,-1,-1,-1
14771,-17034.78836423633,12702.533755344906,365.0,-1,-1,16
14772,27812.784372598675,19349.44465124592,266.0,-1,-1,-1
14773,-18605.818546060807,-22563.26653292037,160.0,-1,-1,-1
14774,-38066.85853236646,17251.8883210133,374.0,-1,-1,-1
14775,13542.65153303402,-24911.20585807859,483.0,-1,-1,-1
14776,-33220.00708960147,-19034.14291350676,198.0,-1,-1,-1
14777,36575.59208110835,-13580.13093704078,268.0,-1,-1,-1
14778,-38003.46458832146,-39070.51570321999,135.0,-1,-1,-1
14779,37836.01315566449,20621.391433434637,214.0,-1,-1,-1
14780,24119.62571799836,20227.53185993503,81.0,-1,-1,17
14781,3201.508083800436,9623.530391652494,163.0,-1,-1,-1
14782,9889.98904146046,-25528.96286757754,251.0,-1,-1,8
14783,-2245.931703049937,33464.953653814926,426.0,-1,-1,-1
14784,-3307.827936370318,-26032.778903934686,345.0,-1,-1,-1
14785,-31354.9526031301,-24314.478106992272,485.0,-1,-1,-1
14786,32785.39886567317,8184.641663040733,227.0,-1,-1,-1
14787,-13488.422958491756,-39961.83343845825,243.0,-1,-1,-1
14788,12475.451312271303,21605.881716216438,490.0,-1,2,17
14789,31314.33632412832,36699.96728096623,277.0,-1,-1,17
14790,-39011.811682489766,32737.26538656121,348.0,-1,-1,-1
14791,29843.26786794317,-25023.40805927065,340.0,-1,-1,7
14792,-32487.021040816097,11223.288027936083,337.0,-1,-1,-1
14793,-25463.001715887047,-10471.725198229597,440.0,-1,-1,-1
14794,21620.16052598283,-11530.159285550042,14.0,-1,-1,-1
14795,-310.87916606375074,4120.838790879679,330.0,-1,-1,-1
14796,-12868.845318224428,16090.80440078488,95.0,-1,-1,-1
14797,18270.192036638626,32857.32671970822,107.0,-1,20,17
14798,-26185.22786170722,-18310.596447937674,148.0,-1,18,19
14799,-13550.255047323431,-18194.935780421674,15.0,-1,-1,-1
14800,30556.13401041327,-27487.58538700701,276.0,-1,-1,-1
14801,-21598.27316871952,-14768.0154285863,150.0,-1,-1,-1
14802,17227.22674086302,26631.87379688608,235.0,-1,-1,17
14803,-1177.252263183378,-22411.576349988165,380.0,-1,-1,-1
14804,16253.675524029808,27702.249387982447,465.0,-1,-1,17
14805,-15978.80780198401,-16845.414477855964,47.0,-1,-1,-1
14806,-31174.27161284727,15379.95268008788,272.0,-1,-1,-1
14807,-9230.62114337804,18664.95525770772,136.0,-1,-1,-1
14808,21505.58843165748,-23603.682616156068,179.0,-1,-1,-1
14809,-1798.301080303776,3595.7179264275765,159.0,-1,-1,-1
14810,-31297.789656543388,-27296.439038501827,248.0,-1,-1,-1
14811,-39361.22816480662,-21933.378614273017,120.0,-1,16,12
14812,33584.542626000926,-14169.214342240048,60.0,-1,-1,-1
14813,34242.803849070144,20371.801895291,483.0,-1,-1,-1
14814,6941.988865088279,24139.986354764,438.0,-1,-1,-1
14815,-15478.538411843076,-24741.9173787702,492.0,-1,-1,-1
14816,-11559.553277238076,-22618.152345230174,174.0,-1,-1,-1
14817,4390.187024858285,-2716.533477347672,318.0,-1,-1,-1
14818,-3626.204346580642,-21900.43734838533,85.0,-1,-1,-1
14819,6156.386306325599,39434.250637765625,3.0,-1,-1,-1
14820,-11212.551815258785,27424.314687489867,198.0,-1,-1,-1
14821,-168.60597420317208,23548.54629831337,313.0,-1,-1,-1
14822,33503.94971631933,-17526.942838994513,11.0,-1,-1,7
14823,6654.437217683524,-7889.547391253454,476.0,-1,-1,-1
14824,2213.009289728092,-32447.505791686497,376.0,-1,-1,-1
14825,5994.285323401091,-7683.337186173561,191.0,-1,-1,-1
14826,39.3703780991782,-2550.702429758981,388.0,-1,-1,-1
14827,-18256.82998461488,-30748.5805207617,191.0,-1,-1,-1
14828,-38998.218856652944,-8474.101867860958,282.0,-1,-1,-1
14829,35740.68666825707,-14209.239006767397,492.0,-1,-1,-1
14830,-24715.542615942984,-6809.127058369748,239.0,-1,-1,-1
14831,-20923.337033996,-26576.814980673054,205.0,-1,-1,-1
14832,-39194.00559754359,3525.477716313115,463.0,-1,-1,-1
14833,7202.991528622311,-15463.659578799226,299.0,-1,-1,-1
14834,13708.592049380066,24690.049816657756,140.0,-1,-1,17
14835,-15553.487979454523,33376.28729950433,188.0,-1,-1,-1
14836,-12782.483737370498,17549.4913081501,406.0,-1,-1,-1
14837,-33529.925025323006,-34550.75036040433,104.0,-1,-1,-1
14838,1190.3360909260227,-34096.031616472734,231.0,-1,-1,-1
14839,12279.834470487578,28572.93236386233,170.0,-1,-1,17
14840,-15029.624457885962,-21869.10834370087,76.0,-1,-1,-1
14841,-31486.558655272896,17128.01322088574,263.0,-1,-1,-1
14842,2929.239512995344,31461.08525745424,438.0,-1,-1,-1
14843,-13056.568942004433,9388.524221463507,233.0,-1,-1,-1
14844,-10864.416566216678,14766.51277039264,119.0,-1,-1,-1
14845,-24858.839868746465,-34318.85728788564,383.0,-1,-1,-1
14846,1340.6382441323512,-16370.155512129217,338.0,-1,-1,-1
14847,34411.192357648615,35330.28101819441,349.0,-1,-1,-1
14848,26822.798427412927,-7046.8580936170765,186.0,-1,-1,3
14849,35586.19111432911,-5134.011101874894,299.0,-1,-1,-1
14850,35603.46449188053,-38532.39482379551,286.0,-1,-1,-1
14851,7292.329458983346,-39581.77147714196,73.0,-1,-1,-1
14852,-7230.284078859215,36581.23263073593,187.0,-1,-1,-1
14853,18611.00699513344,15849.220072176317,91.0,-1,-1,-1
14854,-1563.7303808258655,-9667.594001995913,157.0,-1,-1,-1
14855,-13795.992612108348,-38054.48083088124,361.0,-1,-1,0
14856,-7895.536407582709,27255.77471857237,144.0,-1,-1,-1
14857,644.4968546101227,-28315.13875228329,471.0,-1,-1,-1
14858,-21922.048466618628,-32473.195750088867,167.0,-1,-1,-1
14859,15953.413874075732,10697.18201748925,473.0,-1,-1,-1
14860,-32460.842400412665,36801.97309049443,111.0,-1,-1,-1
14861,-13876.186243585627,-12876.61631675622,460.0,-1,-1,-1
14862,34872.085194796964,4921.434588679804,92.0,-1,-1,-1
14863,-23322.07274415867,-12810.940868559166,315.0,-1,-1,-1
14864,1747.8656132686956,3361.841253094375,383.0,-1,-1,-1
14865,-39981.72768945097,-18899.124730554984,410.0,-1,-1,-1
14866,-4295.642823029906,27009.602644798622,475.0,-1,-1,-1
14867,19755.52206223637,38716.65278129536,262.0,-1,-1,-1
14868,3049.933697896915,1026.805791903651,473.0,-1,-1,-1
14869,18767.36793850821,-16568.541927978426,353.0,-1,-1,-1
14870,28304.257487213865,-37967.395514494456,180.0,-1,-1,-1
14871,4780.357894949855,-37482.83741403582,62.0,-1,-1,-1
