,N,Area,Density,Cut_distance,Mean_k,Median_k,k_max,L_s_d,L_s_path,L_s_step,L_s_mean,L_s_median,L_l_max,L_s_effectiveness,L_s_ratio,L_l_d,L_l_path,L_l_step,L_l_mean,L_l_median,L_l_effectiveness,L_l_ratio,Ls_ll_d_ratio,Ls_ll_path_ratio,State_diff,mu_1,sig_1,w_1,mu_2,sig_2,w_2,mu_3,sig_3,w_3,mu_4,sig_4,w_4,label,Umap_label
0,310.0,42705.43489297609,0.007259029226066652,51.72426643353626,37.74193548387097,39.0,68.0,455.4284017654532,742.5681656323829,87.0,8.535266271636583,6.861243883560234,34.82647622146182,5.234809215694864,0.6133152791132691,298.29661077562173,928.9383694512768,105.0,8.847032090012155,7.160578249518465,8.84703209001216,3.114143224879021,1.5267635813268619,0.7993729078830251,12.640700111786677,19.306254071546554,5.47393621881796,0.24798889871052193,31.70372242437996,3.5615926171174883,0.21050114101358244,43.3212066343542,3.4998866770971357,0.33861687132571944,57.22835440690658,5.744943203677997,0.20289308895017608,46,0
0,189.0,13613.807326274187,0.013882964219365468,35.86511413400118,48.25396825396825,50.0,85.0,192.03911933663184,327.81610609251527,57.0,5.751159756009039,4.403756758779745,25.14427757601623,3.3691073567830148,0.5858135575633833,56.222077770734714,382.2188724367236,64.0,5.972169881823804,4.7252576728160545,5.972169881823806,6.79837685820427,3.415724337327746,0.8576659336641869,20.994463573405636,19.72275246045539,7.924103118006749,0.4002838140712106,50.81052817151398,8.42824207662855,0.21152025696015128,73.80534945280324,4.461819107315564,0.28024179187851617,82.7061431806723,1.209971159944511,0.10795413709012198,47,1
0,121.0,8521.271327405091,0.014199759091211461,39.70335247880128,33.107438016528924,33.0,53.0,172.66990202287602,292.1213190648101,47.0,6.215347214144899,4.703535430502222,17.478022532154526,3.6738277026143833,0.5910896971698509,83.62994384878603,418.24488494068106,67.0,6.242460969263894,5.6408211571072995,6.242460969263896,5.001137938068247,2.064689919379666,0.6984456465169709,11.249035066394255,14.707150282924042,5.32813272879599,0.17614631423692853,25.96150299122936,3.1437930275620203,0.26430636067216706,35.74962744465711,4.134624406905189,0.272137972557781,48.4542554821068,2.915583722301639,0.28740935253312355,48,1
0,157.0,14510.297538979237,0.010819902181760812,34.169529942875926,31.044585987261147,34.0,50.0,213.21809676454654,272.25746544250325,38.0,7.164670143223768,4.6916694155937835,18.081668444749287,5.611002546435436,0.7831487611111073,22.78048647232169,429.75990919820117,67.0,6.414327002958225,4.792948438527121,6.414327002958227,18.865264783540063,9.35968145472252,0.6335106174758165,11.28418230779499,15.213374078365375,5.80596490123293,0.23470439417871425,22.717578862393044,8.842966010088912,0.2543292082265244,41.284509049252094,3.8377279809914135,0.4337054153728253,49.06592100175035,0.5777771237582842,0.07726098222193607,49,1
0,189.0,10884.379928074522,0.017364333223292273,34.20084875657906,38.24338624338624,38.0,63.0,218.6401454778448,419.17359965407866,70.0,5.988194280772552,4.821113309055801,32.89340610639748,3.123430649683497,0.5215980816975991,216.59231812535393,442.077813696724,71.0,6.226448080235549,4.894584208083323,6.226448080235549,2.0410595238233205,1.0094547552296185,0.9481896323836821,13.258784104898245,13.368904907435153,7.749209032433608,0.13247383656804748,33.56639644036746,2.8553331745506894,0.34602605976062256,42.589022756417535,3.6385863350074916,0.2707166974455625,53.145257222129885,5.381546707551191,0.2507834062257675,50,1
0,135.0,6364.902102618258,0.021210066992934044,33.009020086975084,54.044444444444444,64.0,87.0,197.92458649340497,327.961938605187,49.0,6.69310078786096,3.921750292764161,27.896882835071196,4.039277275375611,0.6034986478466762,109.14305124114274,379.92561804150773,58.0,6.550441690370821,4.2721006976988605,6.550441690370823,3.4809876920344918,1.813441939204234,0.8632267028893967,25.255226765335863,5.805465564321132,2.806944882552019,0.11884262889595913,40.459392900688584,17.190316028989322,0.38305180832833735,72.20217629092735,5.650426213934031,0.29614542497176954,81.57114586032873,2.296959055165535,0.20196013780393393,51,1
0,198.0,6598.489071982908,0.03000686942723073,26.76641403534053,37.77777777777778,40.0,68.0,177.76619712524018,300.206144605508,52.0,5.773195088567461,4.582034481904717,26.41931896040567,3.4185807139469264,0.5921470973182028,54.69318896623175,353.1957830575552,65.0,5.43378127780854,4.494609171151602,5.433781277808542,6.457765395168723,3.2502437777946214,0.8499709198300018,16.997693406453493,9.875495058186324,6.92903344731001,0.04593660389385182,22.977488117486853,5.555386310570457,0.3901371883649355,44.95903323837412,5.00668264075625,0.3749715955996535,60.8685752775468,3.6904354554808396,0.18895461214155912,52,1
0,117.0,7582.959962580829,0.015429331102544757,37.10468364614399,27.623931623931625,28.0,40.0,170.70651836409272,282.02892279086643,32.0,8.813403837214576,7.3309950229942915,30.43893197315149,5.334578698877897,0.6052801842975414,48.75749998150216,495.5356371436599,61.0,8.123535035141964,6.683696763947402,8.123535035141966,10.163270006289464,3.501133536970848,0.5691395363944408,9.993934762406122,8.93723110271893,2.463117007694074,0.1329886421299456,15.029182978119552,0.8607778867238803,0.061086620925485655,27.01707350531161,4.00411502086507,0.49139074916304415,38.91903538993729,0.4881070809494479,0.3145339877815247,53,1
0,500.0,21253.037089533005,0.023526049377961468,28.86410784758128,49.32,48.0,99.0,353.36168129638776,694.442287127106,152.0,4.568699257415171,3.4621030614744406,25.58965520068636,2.324747903265709,0.5088424018045301,314.6797811392175,720.4228552823313,149.0,4.835052720015645,3.511822311278397,4.835052720015646,2.2893839975171746,1.1229246442753087,0.9639370572924931,22.231220829770646,21.934505064905164,10.416803091053708,0.34472115776971857,49.76845856440711,8.876831791309383,0.3656709706026697,75.93464027866564,5.052287214819269,0.16603607930294587,88.6281675542171,5.698389257964939,0.1235717923246659,54,0
0,105.0,10902.746419744068,0.009630600947468865,39.61590949479604,25.21904761904762,28.0,47.0,160.80213726894345,399.4210890971005,43.0,9.288862537141874,8.059438527614029,22.00761165542403,3.7395845876498477,0.4025879996282619,74.81023832451945,443.80184404527097,43.0,10.320973117331883,9.075815786091617,10.320973117331883,5.932367734481773,2.14946698300037,0.8999987144180426,12.164354007748535,7.832423388234239,2.6416433067858867,0.0626490823001226,16.311009991675192,2.2344422997834514,0.3846557714028641,31.12959607422383,2.54487936811471,0.4580404653923648,44.325485411479846,2.3104815482778895,0.09465468090464839,55,1
0,174.0,38411.401343014775,0.00452990502601495,62.21414401469093,37.40229885057471,35.5,73.0,442.2272157362734,773.4904511042283,70.0,11.049863587203264,9.627487694870045,45.16715185181302,6.317531653375335,0.571729379599908,346.2312148288277,871.7245215330705,73.0,11.941431801822882,9.804601206898589,11.941431801822883,2.517752542803051,1.277259810196215,0.8873106491760936,16.345476938580344,7.868463069249034,2.3679947246909974,0.06060996095580389,23.131120177924938,4.9302587823009665,0.326149803368284,35.6488844976672,3.5758612433750305,0.2594649410997335,56.90489388499007,7.4482945173697415,0.3537752945761786,56,0
0,234.0,23106.18765756254,0.010127157429339624,41.77281300993435,35.63247863247863,36.0,62.0,318.57382846019476,520.1982199763589,69.0,7.539104637338534,6.861961831778403,38.907959195440135,4.617012006669489,0.6124085324141877,302.1806551437795,534.8797063845876,66.0,8.104237975524054,6.8192183893073555,8.104237975524056,1.7700660094541405,1.0542495789765738,0.9725517976603276,10.704153757795666,20.150212751581584,5.828009226218136,0.36076781945782105,33.87980833420865,3.97308586828477,0.19394627980196896,43.21206717900331,3.6145152172359554,0.16349890939124484,52.26267402496858,2.6294022188087136,0.28178699134896495,57,0
0,66.0,12760.29666565685,0.005172293539039171,60.392514954790464,24.333333333333332,24.0,40.0,192.07392441538673,314.1930646222413,31.0,10.135260149104559,7.7298126732130035,30.20830652165004,6.195933045657636,0.6113245199932082,172.1281933698203,420.6857453513644,41.0,10.26062793539913,7.7298126732130035,10.260627935399132,2.4440257991177194,1.1158771881298533,0.7468593079136103,6.355092558952461,13.544824481578628,2.8891280265097063,0.21788897316506822,22.320249420779593,1.3481555598005002,0.3397862285085509,27.706593283609486,0.8400986056793754,0.12772584109391028,32.610102158436014,3.0639174017436024,0.3145989572324708,58,1
0,439.0,38150.47871556399,0.011507063994478898,42.656726816371425,38.29157175398633,39.0,65.0,345.0778328523167,766.7670698499858,95.0,8.07123231421038,6.452161069781515,30.86144002356141,3.6323982405507023,0.4500425832317362,192.08117791831597,818.3032395209456,109.0,7.507369169916933,5.80481353213099,7.507369169916932,4.260194821738002,1.7965208074633099,0.9370206945518995,14.230760307669968,9.128166540863948,4.6471317699069425,0.06627471779425517,27.954278239212638,5.525370671376319,0.1750284545594919,38.0704145292068,5.395666238530401,0.47434054558736455,51.820447463873855,5.91524273820068,0.28435628205888847,59,0
0,213.0,18925.334589719052,0.011254754783342617,47.362221771741616,39.55868544600939,39.0,65.0,357.0311832146265,610.6961529926988,75.0,8.14261537323598,6.077013925760731,46.3792787094967,4.760415776195019,0.5846298219908632,357.0311832146265,610.6961529926988,75.0,8.14261537323598,6.077013925760731,8.142615373235984,1.7104840745117313,1.0,1.0,13.605284982857858,16.58695070009424,4.351177739271427,0.18319678755421873,27.023482047268182,3.3910514657279522,0.22831571775088683,40.58254240123995,4.452082797805093,0.20396289710182627,57.402805648667815,4.953684462032366,0.3845245975930682,60,0
0,171.0,13586.924318805868,0.012585629829652934,34.21273065273024,32.33918128654971,33.0,57.0,183.68116614502102,301.1943361959617,52.0,5.792198772999263,4.450621781599249,19.34192711582065,3.532330118173481,0.6098426964626428,25.124022333074954,434.1339064036507,72.0,6.0296375889395915,5.207191537658003,6.029637588939593,17.279633836025038,7.310977665515397,0.6937821067491468,11.488491728304192,19.22308927271384,6.5178381438991035,0.4102688276942311,34.982687344249484,3.1527261595099225,0.3457610162446922,47.17055357271978,2.5175244781237254,0.11376323293438603,53.68856445762642,2.7228392703333077,0.1302069231266907,61,1
0,177.0,11124.040779740371,0.01591148428027707,33.204429864616806,41.85310734463277,36.0,81.0,201.27649372113183,277.2332883052151,35.0,7.9209510944347175,6.07727093344226,19.584782129728247,5.750756963460909,0.7260184913275638,54.600245616855005,400.39296946683976,63.0,6.355443959791107,5.246290067608833,6.355443959791107,7.333171580884594,3.686366085851418,0.6924029876807699,17.601155421617513,17.120080083436218,7.325296084896884,0.28502036403783615,31.363850674800666,8.045859473629271,0.29542448811738736,53.28859141751891,8.186684219678023,0.09792016130279176,69.92354634828875,5.4721516802738535,0.32163498654198464,62,1
0,135.0,11645.786935357879,0.01159217498562723,35.26317894824143,23.6,25.0,33.0,172.84681755234215,350.14922869353774,49.0,7.145902626398731,5.866813226830405,23.234113578029852,3.5274860724967785,0.49363757903240574,104.16601699599596,516.7408578007698,67.0,7.712550116429399,7.130481282943192,7.712550116429401,4.960743174241104,1.6593397975367168,0.6776108825297075,7.1715385762313675,8.833542142555986,2.7156436527790926,0.08586905237657912,20.853098736413866,2.9626399463198916,0.37029553310526,26.14142725260087,1.7654409461583263,0.32917254459839107,30.348157871250088,1.4155892763995566,0.21466286991976985,63,1
0,107.0,10122.414365879646,0.01057060066229581,41.768737153037335,28.46728971962617,30.0,44.0,192.22365809741163,302.48634804249684,36.0,8.402398556736024,6.62454884994769,38.1311498738752,5.339546058261434,0.6354787888490286,114.74151936625614,439.3317326827438,55.0,7.987849685140795,6.283759917284459,7.987849685140796,3.8288819523157285,1.6752755163005266,0.6885146815946764,9.501555173487251,14.287977629136801,5.2975139078020685,0.3040730300498056,30.220338070224,1.8535349476051748,0.3970625271711182,39.690964400046425,1.4278819657323645,0.21467799897805806,42.792643149598554,1.1820556963047364,0.0841864438010181,64,1
0,173.0,12235.006228766148,0.014139755776605466,31.96043938866068,31.22543352601156,33.0,52.0,195.05511790359785,276.7309436610035,42.0,6.588831991928653,5.311281467354425,21.09712461141206,4.644169473895187,0.7048547420216986,104.36082675996103,366.35662544796406,65.0,5.636255776122522,4.607939911078005,5.636255776122524,3.5104802905655026,1.8690453492884027,0.7553594624435401,10.794486925166204,13.994707411874762,4.214247299564492,0.19902927033668377,29.03118350984745,4.153989030539602,0.35548512212148065,38.53329815211361,2.916407653283776,0.32389104144333775,46.378168187373376,3.444701597679993,0.12159456609849775,65,1
0,197.0,22338.018016117876,0.008819045622483415,45.38230364279793,37.5736040609137,39.0,69.0,372.7323798234637,596.7562613214247,64.0,9.324316583147262,7.531612252369889,38.64887667045886,5.82394343474162,0.6245973506806703,128.91953970970724,774.477365195769,86.0,9.005550758090333,6.851425185913143,9.005550758090338,6.007447489648873,2.8912016026644105,0.7705276979535474,15.610119408455764,14.606412863687341,4.48045260363521,0.248399332490356,25.672470744249186,3.3285275334253086,0.176111918564696,40.650708579363474,3.9850440887551444,0.28538438927824933,61.43677108905463,3.832183593206304,0.2901043596666985,66,0
0,308.0,12524.80411595758,0.024591202956027385,31.508452759072384,46.188311688311686,47.0,89.0,159.5870464057204,225.6816069985201,31.0,7.280051838661938,5.21751670898148,23.9575563516826,5.147969238894206,0.7071335964333455,82.3320515264489,299.12016603921165,58.0,5.1572442420553735,3.8073733559154412,5.1572442420553735,3.6330950157742676,1.938334384324841,0.7544847610472892,23.20271187246421,6.632980505414688,4.614394092212107,0.06085023106491817,28.582836815160398,6.125626985673096,0.29810726739064014,49.91433431397195,6.165828713387474,0.4409902421624624,76.24111612280733,6.3269644584188605,0.2000522593819793,67,1
0,143.0,11446.284721314409,0.012493136723544556,33.24909166088604,31.342657342657343,34.0,54.0,179.68809046648266,255.29844641665667,29.0,8.803394704022647,7.399060585895512,19.504627673292024,6.196141050568368,0.7038354247296317,71.08660164034679,387.6780772375662,58.0,6.684104779958037,5.540691323172814,6.684104779958037,5.453602624007431,2.5277349925319355,0.6585320692771898,13.543948183510688,8.447854223931632,3.3421205150914424,0.15434833735174108,24.96260830512272,4.411866750106887,0.27695092000051713,37.97243183128756,3.8151202493058944,0.4309190922631214,49.079698774463694,2.807825503695866,0.13778165038462037,68,1
0,165.0,11592.449046933325,0.014233403082642768,32.86596028314909,40.4969696969697,46.0,70.0,215.12584024666563,342.7514984817275,56.0,6.120562472887991,4.586421288386196,22.789746524414213,3.8415328615476008,0.6276437628999433,143.30516547774343,400.92644861507864,70.0,5.727520694501124,4.606962327165656,5.727520694501123,2.797711075371851,1.5011729656044854,0.8548986969198339,17.77386610386478,8.578257132898827,3.89124308736702,0.1246149901996962,22.585341693540947,3.7221813589942947,0.2524237843532943,47.92925928646834,6.00074796338483,0.3460336911027346,61.89985544449316,3.995035834963884,0.2769275343442748,69,1
0,127.0,12380.87266902002,0.010257758349925135,43.74346541940904,38.28346456692913,37.0,63.0,212.02113406140558,297.5677382911786,38.0,7.830729955031015,5.888842768452661,29.98354442997771,5.579503527931726,0.7125138473645176,147.8920608874132,371.9252813402151,42.0,8.855363841433693,7.0617587476994625,8.855363841433693,2.5148427786353804,1.4336207960670204,0.8000739751245395,16.433894417739513,5.592046433211487,2.169706983687194,0.08211780173486112,21.048894255657345,5.7668621708741785,0.14935602309377735,35.12893699944091,3.5033534756895657,0.3798061211973244,54.89372968643003,4.593091514663458,0.3887200539740372,70,1
0,183.0,12054.238996974878,0.015181381424901691,33.047586942605435,34.76502732240437,36.0,54.0,203.19745660031776,356.8935771722235,45.0,7.930968381604968,5.130286705096212,29.305952249284374,4.515499035562617,0.5693502758169903,71.1746288012944,512.1430310931206,73.0,7.015657960179734,5.130286705096212,7.015657960179734,7.195584152927912,2.854914174088708,0.6968630939104415,12.350146621822267,8.316771447099068,6.086520614239687,0.11238547232056544,26.860126995791564,3.4598898010738424,0.1704697669006305,35.72110282297102,2.3561635184120933,0.3403812491065369,45.36721131256587,3.1051489327394437,0.37676351167226707,71,1
0,212.0,13802.555325283716,0.015359474749697644,28.629521550860645,28.943396226415093,30.0,50.0,170.3920831963847,242.65647137779388,39.0,6.221960804558819,5.14666615602763,11.970455209808932,4.369027774266274,0.7021946797005049,50.341456400911056,345.6391741466699,56.0,6.1721281097619585,6.145240578452607,6.172128109761963,6.865895404258004,3.3847269304131817,0.7020514152566053,8.500228941779149,15.710840885930374,5.969055390113959,0.1971623079961533,23.277715698765192,2.771401654286661,0.23863689433543073,32.30231457713135,2.432802058028495,0.33231756475539526,41.21152771126782,4.940609488382875,0.2318832329130208,72,1
0,160.0,8848.914698158831,0.01808131341047855,29.991915463229702,28.8,31.0,46.0,162.78803993483533,325.0706139811855,55.0,5.910374799657916,5.011184372126528,16.903126731009234,2.959782544269733,0.5007774709043901,24.527262722124668,422.84529287952944,69.0,6.1281926504279625,5.1572649617654065,6.1281926504279625,17.239807705818897,6.6370243503769935,0.768769617293102,9.130982324010136,13.826909739549757,5.447806465005323,0.19187393595446361,24.73209971821747,3.624478547561723,0.2784521818081042,33.7775044906105,2.644332293021606,0.3456988025226648,41.219856711580164,2.4968677310182557,0.18397507971476731,73,1
0,155.0,11213.460312920888,0.01382267343661963,38.616904724230416,31.52258064516129,35.0,45.0,246.31184380378284,373.0676905076282,45.0,8.290393122391736,7.268115065441648,22.649599473290696,5.473596528972952,0.6602336521520521,70.50763072141851,440.9455256197401,71.0,6.21050036084141,5.071663859731938,6.21050036084141,6.253869561465658,3.493406901970389,0.8460629915300513,11.936257489473704,4.864710447291111,2.482559274065715,0.08286066575958821,23.302132641667797,4.564040108654974,0.23185436966379103,35.126965029828014,2.2508043832630196,0.38873760441191463,40.67348291571222,2.128559295646103,0.2965473601647061,74,1
0,11.0,720.7136486827253,0.015262649764029171,27.830767875558816,8.181818181818182,8.0,10.0,37.29510464641279,50.19684029491045,5.0,10.03936805898209,10.765996331360585,14.776715925781668,7.459020929282557,0.7429771361564008,32.7287652545109,66.36225506978195,8.0,8.295281883722744,8.407600257073446,8.295281883722744,2.0276431009151947,1.1395206741345834,0.7564064880273723,1.3333333333333333,5.999999999999993,0.001,0.1818100905633823,7.500000018721284,0.5000900366579991,0.36365254886990367,8.99999999999999,0.001,0.1818100905615737,9.999999999999993,0.001,0.27272727000514035,75,2
0,17.0,873.8971860909637,0.019453089299947095,28.01352415950956,12.352941176470589,13.0,16.0,51.298359017064975,54.066105021834346,7.0,7.72372928883348,5.787372554454267,18.171790787052547,7.328337002437854,0.9488081117799844,36.400935717384286,65.65324646020679,8.0,8.206655807525848,5.321772850234574,8.206655807525848,1.8036142523900076,1.4092593502360438,0.8235100004476467,3.9480452290667603,2.9999999999999933,0.001,0.05882352941176481,9.333322062832883,0.47140223911975865,0.1764675513905042,12.513817401524921,0.5272385649628184,0.3527418831015889,14.844135687200273,0.6651556383458347,0.41196703609614227,76,2
0,130.0,8967.868408030854,0.014496198437031385,33.612712544701964,27.26153846153846,27.0,44.0,175.2665057877487,284.8443689440954,41.0,6.947423632782815,5.7938347931248,32.10138919022653,4.274792824091432,0.6153061983898553,63.75819797609193,456.71786930640053,61.0,7.487178185350829,5.863144202389842,7.487178185350828,7.163280704352101,2.748925022213931,0.6236768650560516,10.247963088780605,5.786526133530617,2.0999933437411764,0.05828088070860429,17.245184318383775,2.8266966655901475,0.21639835721695655,25.440953978671367,2.3397108495941596,0.2979228246904721,36.53041539987243,3.776951627023743,0.4273979373839672,77,1
0,100.0,6954.417385941826,0.01437934976438823,41.211968766133275,30.24,31.0,47.0,164.85931381290234,255.61093243272572,34.0,7.51796860096252,5.304416947647278,32.22952052560539,4.848803347438304,0.6449619045785207,68.69764399934513,316.72438361019846,42.0,7.5410567526237715,6.100831490020845,7.541056752623772,4.610411146169986,2.3997811892133285,0.8070453228738879,9.390087131432901,12.898780745535406,6.412499700314281,0.19998973046062649,24.38689476616065,0.6041217687686962,0.06941218284097808,31.773190932543155,1.956060373052492,0.43431578269398124,41.06904213983411,3.705334702269424,0.2962823040044143,78,1
0,101.0,5132.717948750972,0.019677683638271607,38.44313974252227,24.91089108910891,24.0,38.0,154.05174115861934,288.5439319021811,37.0,7.7984846460048995,5.59368692220268,33.31824938864515,4.1635605718545765,0.5338935396875517,48.56197137625558,390.7062064644449,55.0,7.10374920844445,5.605548661885886,7.1037492084444525,8.04551782787552,3.172271157713813,0.7385189360395769,6.614995706124748,13.946338294190813,5.991251016169229,0.22610776667405708,23.29101070497624,1.1373050366722073,0.3315103889597438,27.47230723979611,0.7514993704656047,0.14438401165933676,33.79132541256506,2.4204530698215265,0.29799783270686253,79,1
0,226.0,11902.089913682245,0.018988261863170597,29.53915206289591,45.27433628318584,45.5,90.0,215.20627083735098,367.6082241520939,78.0,4.71292595066787,3.8257079998714767,16.63385701450573,2.7590547543250126,0.5854228950773194,157.52631165412973,475.17885140057666,82.0,5.794864041470445,4.760208437320594,5.794864041470447,3.0165046487211353,1.3661607929338522,0.7736207599908512,23.312838350106375,13.371699724532236,5.249916901036376,0.27241545271098505,43.23807491635923,8.37827995096412,0.3931575207652913,66.83374783739836,7.907598908723488,0.19596938506485198,83.31021477485136,4.6570305586961265,0.13845764145887166,80,1
0,30.0,1521.7326499641958,0.01971436966980097,36.830586769607315,21.333333333333332,24.0,27.0,61.308064385024196,96.80795360908017,14.0,6.9148538292200135,5.840655389498824,12.854322318620122,4.379147456073157,0.6332957375856952,61.308064385024196,96.80795360908019,14.0,6.9148538292200135,5.840655389498824,6.9148538292200135,1.5790411029960294,1.0,0.9999999999999999,8.33333333333333,0.9999999999999989,0.001,0.06666663445106333,18.268446431187176,4.438703560705379,0.2975158492335641,24.394925539969577,0.9938609038357022,0.4359555253634015,25.99999999999999,0.001,0.19986199095197096,81,2
0,140.0,8747.952018648939,0.01600374575689797,32.25757093710457,32.47142857142857,30.0,62.0,153.85327757119163,323.80630295804536,51.0,6.349143195255796,5.177547255581193,23.35759329749934,3.0167309327684633,0.4751398480069918,47.58602117583348,391.7422769039699,70.0,5.5963182414852835,4.754956246284513,5.596318241485284,8.232297368516196,3.2331612051088205,0.8265799277963095,13.302897829684058,16.297529565703755,4.569872913311022,0.3290342643942841,27.568485440636397,4.7734111156432375,0.27618946092478514,44.63649925138358,4.704674110486018,0.23285132905988318,56.20622305475593,2.6191869723344072,0.16192494562104756,82,1
0,282.0,22304.035712866957,0.012643451778429375,39.08453544655955,34.744680851063826,36.0,51.0,320.8490373415346,492.30774873432614,75.0,6.564103316457679,5.61612385465239,38.85545349271783,4.277987164553795,0.6517245324015422,255.03397528386606,599.0847014880391,85.0,7.048055311623988,5.889863130260308,7.048055311623989,2.3490387930518932,1.2580638990723214,0.8217665173413801,12.87554254530415,5.721716983818441,3.676265722480425,0.01875902284123711,20.708562600426067,4.323986088928904,0.2280706661354919,34.88307085948542,3.4567840420136577,0.3684547573015861,44.34834461973089,3.4495481148601743,0.3847155537216848,83,0
0,74.0,8666.755412467546,0.00853837410636366,41.496695426977034,20.56756756756757,21.5,30.0,169.1170516101935,261.5965949807685,28.0,9.342735535027446,7.884048051843175,25.239446132995024,6.039894700364053,0.6464803244959144,29.11907132505269,409.0253383986465,43.0,9.512217172061547,7.610191461667595,9.512217172061547,14.04664777364449,5.807776275635998,0.6395608546036085,6.815456757845875,9.085510526431204,1.9082856150011618,0.19603016529618175,13.512619420137044,0.4999223333746021,0.0978471694033683,22.609801409195462,3.3880679086008696,0.4895593238269548,29.531880799968828,0.7029483817829769,0.21656334147349507,84,1
0,114.0,7672.476856427269,0.014858304838613058,41.21748332613012,34.578947368421055,35.5,55.0,176.39708336825936,274.59790747755085,42.0,6.538045416132165,5.722058846282918,16.607024398957996,4.199930556387128,0.6423832030937101,55.67954282628418,390.9427500389842,59.0,6.626148305745493,5.99949503394375,6.626148305745494,7.021299568832578,3.1680770784811303,0.7023992833993428,11.360464123750427,17.925737859980995,8.599881099471785,0.3597524126790443,33.37500715744513,3.2962393054802717,0.18466215560634847,44.506298139686045,2.0177013112758444,0.23019735655863144,52.007130231232274,1.721276746809273,0.2253880751559759,85,1
0,313.0,22258.567092864087,0.014062001327135979,38.80417116998687,40.21086261980831,41.0,73.0,328.29959849546844,604.3818177657312,90.0,6.715353530730344,4.904794079252737,30.37935509995091,3.647773316616316,0.5431989991180096,207.58646847632204,697.6316432185273,103.0,6.773122749694438,4.888800055101586,6.77312274969444,3.360679760772082,1.5815077008881016,0.8663337215860972,17.494342628568265,14.099619224931896,5.262215983416061,0.1326276580181611,27.462354459677346,5.455155474634942,0.2657029954890421,44.24630224418058,4.422798750264569,0.4036786022416142,66.5826471106367,4.120091335504506,0.1979907442511826,86,0
0,98.0,8059.8934122546,0.012158969726695975,41.23677394736101,23.73469387755102,21.0,42.0,196.14792892358918,326.1146709900373,46.0,7.089449369348637,7.122694735321465,26.143012427683363,4.264085411382373,0.601469195875525,77.26762123053048,410.8877033600201,56.0,7.337280417143215,6.949307294083145,7.337280417143217,5.317721664215897,2.538552705516524,0.7936832091183206,8.35868777729956,15.59842459940157,3.520103884008838,0.14676018303828262,20.054641440856546,1.4859068068737198,0.4658179232909855,29.481984801862357,2.832743503430819,0.32651608815823036,40.67448793130025,0.9382843306286802,0.06090580551250152,87,1
0,135.0,7993.696008667042,0.016888307968382626,34.874322398386525,38.903703703703705,30.0,65.0,153.31549077892387,282.81750041038816,44.0,6.427670463872457,4.391886572594161,20.547474626685293,3.48444297224827,0.5421004377609316,21.649938711311453,384.31000528791617,65.0,5.912461619814095,4.330523271175324,5.912461619814095,17.751089756532455,7.0815669653060525,0.7359098033331394,14.07892936657413,21.871438560309144,12.670027097110847,0.1854175588183597,21.88267127119383,4.883293973899723,0.3658185437017774,57.67598985544146,3.180312127289446,0.29945875652946563,64.10822666003153,0.4788007642419399,0.14930514095039724,88,1
0,197.0,19758.83347094644,0.009970224218432253,44.43585730896142,40.16243654822335,41.0,77.0,320.1413881583355,471.76256333961203,57.0,8.276536198940565,7.240893936716965,25.376704757517594,5.616515581725184,0.6786070219138444,285.80839021832634,521.1868542067261,61.0,8.544046790274198,7.1051905943254,8.5440467902742,1.8235533736731675,1.1201259274221533,0.9051697285374926,15.554491441002803,22.11069432117858,9.019895354239592,0.42947435036459525,45.715707860559014,7.294780757257679,0.30683090765906756,61.151574722637925,1.1128955527643574,0.19624793597414286,68.77416864418699,3.971384478202135,0.06744680600219426,89,0
0,179.0,9606.808278873727,0.018632619159647205,30.790367181971515,28.011173184357542,30.0,42.0,163.06849511780837,271.761400017641,46.0,5.907856522122629,4.934561327039148,25.196915190903418,3.544967285169747,0.6000428872798823,35.523977602989234,475.2063918134643,86.0,5.525655718761211,4.626625008338186,5.525655718761213,13.377060337226345,4.5903782774619994,0.5718807758047101,7.712181057142035,13.608570849840675,5.742625771627455,0.11359856010286391,21.27248279528794,3.1163385287046412,0.2854982312557207,31.43717229709056,2.8446079064656886,0.31806189417998815,36.74511402126678,1.840354446246847,0.28284131446142713,90,1
0,621.0,60932.40017697786,0.010191622161548019,44.96365905511347,45.58454106280193,40.0,84.0,358.78254392334657,733.7844808981082,98.0,7.487596743858244,5.698601679524764,37.67407538550065,3.661046366564761,0.48894812204834076,195.96017252456497,761.1087517273883,104.0,7.31835338199412,5.192999768999314,7.318353381994118,3.8839971506555906,1.8308952237647713,0.9640993868914715,18.325782771479435,17.57090984184567,7.584222108268172,0.1249383062799168,31.824621574398446,6.230911939079281,0.41548321733155896,60.48808110797768,6.49066406374109,0.26325921668604485,72.54825815628398,5.156526409400798,0.1963192597024795,91,0
0,114.0,4374.871029593494,0.026057911017000356,35.64176295526428,43.78947368421053,53.0,71.0,155.68168959721405,204.33219930988434,36.0,5.675894425274564,4.711834906464627,27.655932241277732,4.32449137770039,0.7619048300904924,138.00379863940032,274.39300506760134,36.0,7.6220279185444815,5.8002692097932975,7.6220279185444815,1.9883003784887243,1.1280971330651957,0.7446698550480311,23.08013229707093,0.0,0.001,0.02631578920051559,14.490089531636603,2.845612266662563,0.3245457931172982,54.81742607064303,9.793721235139142,0.40628422990819657,69.24039689121278,1.4845006312855005,0.24285418777398968,93,1
